sku;name;images;video;stock_a;stock_a_days;stock_b;stock_b_days;stock_c;stock_c_days;pvd_old;pvd;pvd_dif;pvr_old;pvr;pvr_dif;category
S72138325;Ladies' Sunglasses Comma 77209 5356;https://www.bigbuy.eu/7734532/ladies-sunglasses-comma-77209-5356_1287953.jpg;-;2;1;0;5;2;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138324;Ladies' Sunglasses Comma 77209 5308;https://www.bigbuy.eu/7734264/ladies-sunglasses-comma-77209-5308_1287863.jpg;-;12;1;0;5;12;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138323;Ladies' Sunglasses Comma 77207 5499;https://www.bigbuy.eu/7734338/ladies-sunglasses-comma-77207-5499_1287887.jpg;-;10;1;0;5;10;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138321;Ladies' Sunglasses Comma 77206 5409;https://www.bigbuy.eu/7734350/ladies-sunglasses-comma-77206-5409_1287891.jpg;-;3;1;0;5;3;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138320;Ladies' Sunglasses Comma 77202 5407;https://www.bigbuy.eu/7734328/ladies-sunglasses-comma-77202-5407_1287883.jpg;-;50;1;0;5;50;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138319;Ladies' Sunglasses Comma 77201 5230;https://www.bigbuy.eu/7734311/ladies-sunglasses-comma-77201-5230_1287878.jpg;-;7;1;0;5;7;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138318;Ladies' Sunglasses Comma 77201 5200;https://www.bigbuy.eu/7734272/ladies-sunglasses-comma-77201-5200_1287865.jpg;-;33;1;0;5;33;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138317;Ladies' Sunglasses Comma 77200 5497;https://www.bigbuy.eu/7734257/ladies-sunglasses-comma-77200-5497_1287861.jpg;-;8;1;0;5;8;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138315;Ladies' Sunglasses Comma 77197 5179;https://www.bigbuy.eu/7734276/ladies-sunglasses-comma-77197-5179_1287867.jpg;-;15;1;0;5;15;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138314;Ladies' Sunglasses Comma 77196 5620;https://www.bigbuy.eu/7734500/ladies-sunglasses-comma-77196-5620_1287944.jpg;-;15;1;0;5;15;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138313;Ladies' Sunglasses Comma 77196 5610;https://www.bigbuy.eu/7734330/ladies-sunglasses-comma-77196-5610_1287885.jpg;-;1;1;0;5;1;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138312;Ladies' Sunglasses Comma 77195 5390;https://www.bigbuy.eu/7734307/ladies-sunglasses-comma-77195-5390_1287877.jpg;-;43;1;0;5;43;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138311;Ladies' Sunglasses Comma 77195 5364;https://www.bigbuy.eu/7734247/ladies-sunglasses-comma-77195-5364_1287857.jpg;-;50;1;0;5;50;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138310;Ladies' Sunglasses Comma 77194 5573;https://www.bigbuy.eu/7734245/ladies-sunglasses-comma-77194-5573_1287856.jpg;-;22;1;0;5;22;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138308;Ladies' Sunglasses Comma 77194 5545;https://www.bigbuy.eu/7734242/ladies-sunglasses-comma-77194-5545_1287855.jpg;-;26;1;0;5;26;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138307;Ladies' Sunglasses Comma 77192 5497;https://www.bigbuy.eu/7734254/ladies-sunglasses-comma-77192-5497_1287860.jpg;-;35;1;0;5;35;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138306;Ladies' Sunglasses Comma 77191 5490;https://www.bigbuy.eu/7734296/ladies-sunglasses-comma-77191-5490_1287873.jpg;-;31;1;0;5;31;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138305;Ladies' Sunglasses Comma 77191 5446;https://www.bigbuy.eu/7734239/ladies-sunglasses-comma-77191-5446_1287854.jpg;-;28;1;0;5;28;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138304;Ladies' Sunglasses Comma 77190 5380;https://www.bigbuy.eu/7734281/ladies-sunglasses-comma-77190-5380_1287868.jpg;-;50;1;0;5;50;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138303;Ladies' Sunglasses Comma 77189 5394;https://www.bigbuy.eu/7734255/ladies-sunglasses-comma-77189-5394_1287859.jpg;-;47;1;0;5;47;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138302;Ladies' Sunglasses Comma 77189 5376;https://www.bigbuy.eu/7734275/ladies-sunglasses-comma-77189-5376_1287866.jpg;-;30;1;0;5;30;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138301;Ladies' Sunglasses Comma 77189 5354;https://www.bigbuy.eu/7734251/ladies-sunglasses-comma-77189-5354_1287858.jpg;-;50;1;0;5;50;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138299;Ladies' Sunglasses Comma 77187 5476;https://www.bigbuy.eu/7734228/ladies-sunglasses-comma-77187-5476_1287851.jpg;-;13;1;0;5;13;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138298;Ladies' Sunglasses Comma 77187 5464;https://www.bigbuy.eu/7734230/ladies-sunglasses-comma-77187-5464_1287852.jpg;-;7;1;0;5;7;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138297;Ladies' Sunglasses Comma 77186 5270;https://www.bigbuy.eu/7734227/ladies-sunglasses-comma-77186-5270_1287850.jpg;-;28;1;0;5;28;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138296;Ladies' Sunglasses Comma 77186 5248;https://www.bigbuy.eu/7734223/ladies-sunglasses-comma-77186-5248_1287849.jpg;-;2;1;0;5;2;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138295;Ladies' Sunglasses Comma 77185 5266;https://www.bigbuy.eu/7734221/ladies-sunglasses-comma-77185-5266_1287848.jpg;-;4;1;0;5;4;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138294;Ladies' Sunglasses Comma 77185 5256;https://www.bigbuy.eu/7734216/ladies-sunglasses-comma-77185-5256_1287847.jpg;-;50;1;0;5;50;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138293;Ladies' Sunglasses Comma 77184 5398;https://www.bigbuy.eu/7734215/ladies-sunglasses-comma-77184-5398_1287846.jpg;-;14;1;0;5;14;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138292;Ladies' Sunglasses Comma 77182 5289;https://www.bigbuy.eu/7734212/ladies-sunglasses-comma-77182-5289_1287845.jpg;-;22;1;0;5;22;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138289;Ladies' Sunglasses Comma 77181 5307;https://www.bigbuy.eu/7734202/ladies-sunglasses-comma-77181-5307_1287842.jpg;-;35;1;0;5;35;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138288;Ladies' Sunglasses Comma 77179 5797;https://www.bigbuy.eu/7734199/ladies-sunglasses-comma-77179-5797_1287841.jpg;-;50;1;0;5;50;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138287;Ladies' Sunglasses Comma 77179 5717;https://www.bigbuy.eu/7734197/ladies-sunglasses-comma-77179-5717_1287840.jpg;-;5;1;0;5;5;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138285;Ladies' Sunglasses Comma 77178 5664;https://www.bigbuy.eu/7734191/ladies-sunglasses-comma-77178-5664_1287838.jpg;-;39;1;0;5;39;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138284;Ladies' Sunglasses Comma 77177 5576;https://www.bigbuy.eu/7734186/ladies-sunglasses-comma-77177-5576_1287837.jpg;-;14;1;0;5;14;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138283;Ladies' Sunglasses Comma 77174 5551;https://www.bigbuy.eu/7734185/ladies-sunglasses-comma-77174-5551_1287836.jpg;-;22;1;0;5;22;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138282;Ladies' Sunglasses Comma 77170 5345;https://www.bigbuy.eu/7734181/ladies-sunglasses-comma-77170-5345_1287835.jpg;-;17;1;0;5;17;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138281;Ladies' Sunglasses Comma 77170 5327;https://www.bigbuy.eu/7734179/ladies-sunglasses-comma-77170-5327_1287834.jpg;-;26;1;0;5;26;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138280;Ladies' Sunglasses Comma 77169 55070;https://www.bigbuy.eu/7734176/ladies-sunglasses-comma-77169-55070_1287833.jpg;-;1;1;0;5;1;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138278;Ladies' Sunglasses Comma 77146 5625;https://www.bigbuy.eu/7734169/ladies-sunglasses-comma-77146-5625_1287831.jpg;-;16;1;0;5;16;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72138081;Ladies' Sunglasses Police SPLL37M560A39;https://www.bigbuy.eu/7734161/ladies-sunglasses-police-spll37m560a39_1287828.jpg;-;13;1;0;5;13;1;-;63.91;0.00%;-;75.19;0.00%;Sunglasses
S72138080;Ladies' Sunglasses Just Cavalli SJC109 530829;https://www.bigbuy.eu/7734141/ladies-sunglasses-just-cavalli-sjc109-530829_1287822.jpg;-;6;1;0;5;6;1;-;74.9;0.00%;-;85.11;0.00%;Sunglasses
S72138079;Ladies' Sunglasses Just Cavalli SJC043V 550981;https://www.bigbuy.eu/7734157/ladies-sunglasses-just-cavalli-sjc043v-550981_1287827.jpg;-;10;1;0;5;10;1;-;74.9;0.00%;-;85.11;0.00%;Sunglasses
S72138071;Ladies' Sunglasses Guess GU00163 5420F;https://www.bigbuy.eu/7734133/ladies-sunglasses-guess-gu00163-5420f_1287820.jpg;-;8;1;0;5;8;1;-;53.79;0.00%;-;65.6;0.00%;Sunglasses
S72138069;Ladies' Sunglasses Guess GU00132 5883Z;https://www.bigbuy.eu/7734127/ladies-sunglasses-guess-gu00132-5883z_1287817.jpg;-;25;1;0;5;25;1;-;51.02;0.00%;-;62.22;0.00%;Sunglasses
S72138066;Ladies' Sunglasses Guess GU00098 5572F;https://www.bigbuy.eu/7734155/ladies-sunglasses-guess-gu00098-5572f_1287826.jpg;-;24;1;0;5;24;1;-;51.02;0.00%;-;62.22;0.00%;Sunglasses
S72138048;Ladies' Sunglasses Guess GU00134 5581Z;https://www.bigbuy.eu/7734110/ladies-sunglasses-guess-gu00134-5581z_1287813.jpg;-;43;1;0;5;43;1;-;51.02;0.00%;-;62.22;0.00%;Sunglasses
S72117991;Ladies' Sunglasses Kate Spade KS DAINA 2_G_S;https://www.bigbuy.eu/7734138/ladies-sunglasses-kate-spade-ks-daina-2-g-s_1287821.jpg;-;1;1;0;5;1;1;-;141.35;0.00%;-;157.06;0.00%;Sunglasses
S72117990;Ladies' Sunglasses Kate Spade KS EMALIE 2_G_S;https://www.bigbuy.eu/7734092/ladies-sunglasses-kate-spade-ks-emalie-2-g-s_1287808.jpg;-;1;1;0;5;1;1;-;161.4;0.00%;-;179.33;0.00%;Sunglasses
S72137586;Ladies' Sunglasses Furla SFU709;https://www.bigbuy.eu/7725001/ladies-sunglasses-furla-sfu709_1286100.jpg;-;1;1;0;5;1;1;-;119.08;0.00%;-;132.31;0.00%;Sunglasses
S72137584;Ladies' Sunglasses Guess GU00106;https://www.bigbuy.eu/7724999/ladies-sunglasses-guess-gu00106_1286099.jpg;-;1;1;0;5;1;1;-;104.99;0.00%;-;119.31;0.00%;Sunglasses
S72137385;Ladies' Sunglasses LIU JO LJ779S;https://www.bigbuy.eu/7724997/ladies-sunglasses-liu-jo-lj779s_1286098.jpg;-;2;1;0;5;2;1;-;122.77;0.00%;-;136.41;0.00%;Sunglasses
S72137333;Beach Bag and Sunglasses Nike NIKE RADEON 1 M FV2403;https://www.bigbuy.eu/7724969/beach-bag-and-sunglasses-nike-nike-radeon-1-m-fv2403_1286085.jpg;-;1;1;0;5;1;1;-;74.78;0.00%;-;84.98;0.00%;Sunglasses
S72137279;Beach Bag and Sunglasses Guess GU00157;https://www.bigbuy.eu/7724956/beach-bag-and-sunglasses-guess-gu00157_1286078.jpg;-;1;1;0;5;1;1;-;79.3;0.00%;-;90.11;0.00%;Sunglasses
S72137604;Ladies' Sunglasses Kate Spade ALVI_G_S;https://www.bigbuy.eu/7724937/ladies-sunglasses-kate-spade-alvi-g-s_1286068.jpg;-;1;1;0;5;1;1;-;157.69;0.00%;-;175.21;0.00%;Sunglasses
S72137512;Ladies' Sunglasses Carolina Herrera HER 0399_S;https://www.bigbuy.eu/7723582/ladies-sunglasses-carolina-herrera-her-0399-s_1285814.jpg;-;1;1;0;5;1;1;-;260.29;0.00%;-;286.03;0.00%;Sunglasses
S72137510;Ladies' Sunglasses Carolina Herrera HER 0375_G_S;https://www.bigbuy.eu/7723589/ladies-sunglasses-carolina-herrera-her-0375-g-s_1285818.jpg;-;1;1;0;5;1;1;-;154.72;0.00%;-;171.91;0.00%;Sunglasses
S72137509;Ladies' Sunglasses Carolina Herrera HER 0374_S;https://www.bigbuy.eu/7723596/ladies-sunglasses-carolina-herrera-her-0374-s_1285821.jpg;-;1;1;0;5;1;1;-;154.72;0.00%;-;171.91;0.00%;Sunglasses
